NT_code	species_name	drug	conc	control	AUC
NT5038	Streptococcus salivarius	Aprepitant	20	FALSE	0.6330334190231363
NT5038	Streptococcus salivarius	Aprepitant	30	FALSE	0.01003344481605351
NT5038	Streptococcus salivarius	Aripiprazole	5	FALSE	0.9732940517702156
NT5038	Streptococcus salivarius	Aripiprazole	20	FALSE	0.9165970079181958
NT5038	Streptococcus salivarius	Aripiprazole	80	FALSE	0.66904422253923
NT5038	Streptococcus salivarius	Azithromycin	2.5	FALSE	0.015978094709179505
NT5038	Streptococcus salivarius	Azithromycin	20	FALSE	0.011872279772964445
NT5038	Streptococcus salivarius	Azithromycin	50	FALSE	0.00855920114122683
NT5038	Streptococcus salivarius	beta-estradiol 17-valerate	5	FALSE	0.9200119626358523
NT5038	Streptococcus salivarius	beta-estradiol 17-valerate	20	FALSE	0.013406541082641435
NT5038	Streptococcus salivarius	beta-estradiol 17-valerate	80	FALSE	0.0352450430606217
NT5038	Streptococcus salivarius	Chlorpromazine	5	FALSE	0.8174807197943446
NT5038	Streptococcus salivarius	Chlorpromazine	20	FALSE	0.04899777282850781
NT5038	Streptococcus salivarius	Chlorpromazine	80	FALSE	0.0072661217075386
NT5038	Streptococcus salivarius	Ciprofloxacin	20	FALSE	0.016792529528629755
NT5038	Streptococcus salivarius	Ciprofloxacin	80	FALSE	0.01226309921962096
NT5038	Streptococcus salivarius	Ciprofloxacin	320	FALSE	0.00669792364367028
NT5038	Streptococcus salivarius	Clomiphene	5	FALSE	0.9581994960421492
NT5038	Streptococcus salivarius	Clomiphene	20	FALSE	0.9075775056714259
NT5038	Streptococcus salivarius	Clomiphene	80	FALSE	0.01453104359313079
NT5038	Streptococcus salivarius	Diacerein	20	FALSE	0.8830334190231363
NT5038	Streptococcus salivarius	Diacerein	80	FALSE	0.7045724755563187
NT5038	Streptococcus salivarius	Diacerein	320	FALSE	0.07363812827819773
NT5038	Streptococcus salivarius	Dienestrol	5	FALSE	0.9066133824952336
NT5038	Streptococcus salivarius	Dienestrol	20	FALSE	0.5033360614603226
NT5038	Streptococcus salivarius	Dienestrol	80	FALSE	0.013229154388729195
NT5038	Streptococcus salivarius	DMSO	0	TRUE	0.9999999999999999
NT5038	Streptococcus salivarius	Doxycycline	0.5	FALSE	0.01028277634961438
NT5038	Streptococcus salivarius	Doxycycline	2.5	FALSE	0.02004674855013342
NT5038	Streptococcus salivarius	Doxycycline	20	FALSE	0.00622277535780958
NT5038	Streptococcus salivarius	Ebselen	1.25	FALSE	1.0037516862226068
NT5038	Streptococcus salivarius	Ebselen	5	FALSE	0.9598322685739011
NT5038	Streptococcus salivarius	Ebselen	20	FALSE	1.0272073921971252
NT5038	Streptococcus salivarius	Entacapone	5	FALSE	0.981101068200493
NT5038	Streptococcus salivarius	Entacapone	20	FALSE	0.7625
NT5038	Streptococcus salivarius	Entacapone	80	FALSE	0.02711585866885787
NT5038	Streptococcus salivarius	Felodipine	5	FALSE	0.9643742523352592
NT5038	Streptococcus salivarius	Felodipine	20	FALSE	0.61439588688946
NT5038	Streptococcus salivarius	Felodipine	80	FALSE	0.02835312323304469
NT5038	Streptococcus salivarius	Ketoconazole	5	FALSE	1.010365794310121
NT5038	Streptococcus salivarius	Ketoconazole	20	FALSE	0.9553388090349078
NT5038	Streptococcus salivarius	Ketoconazole	80	FALSE	0.8238573021181715
NT5038	Streptococcus salivarius	Lansoprazole	5	FALSE	0.9877892030848331
NT5038	Streptococcus salivarius	Lansoprazole	20	FALSE	1.0091813123073008
NT5038	Streptococcus salivarius	Lansoprazole	80	FALSE	0.9332757433450996
NT5038	Streptococcus salivarius	Loratadine	5	FALSE	1.022059609559928
NT5038	Streptococcus salivarius	Loratadine	20	FALSE	0.9819623653197802
NT5038	Streptococcus salivarius	Loratadine	80	FALSE	0.8423646927128758
NT5038	Streptococcus salivarius	Loxapine	5	FALSE	1.016334428543077
NT5038	Streptococcus salivarius	Loxapine	20	FALSE	0.9732739420935412
NT5038	Streptococcus salivarius	Loxapine	80	FALSE	0.7574038335236285
NT5038	Streptococcus salivarius	Mecillinam	0.5	FALSE	1.0056364376797577
NT5038	Streptococcus salivarius	Mecillinam	2.5	FALSE	1.0194282123089815
NT5038	Streptococcus salivarius	Mecillinam	20	FALSE	0.8373853111410263
NT5038	Streptococcus salivarius	Mefloquine	5	FALSE	0.9782178217821782
NT5038	Streptococcus salivarius	Mefloquine	20	FALSE	0.751285347043702
NT5038	Streptococcus salivarius	Mefloquine	60	FALSE	0.7265954081031284
NT5038	Streptococcus salivarius	Methotrexate	5	FALSE	0.8040507521189137
NT5038	Streptococcus salivarius	Methotrexate	20	FALSE	0.024186024580087385
NT5038	Streptococcus salivarius	Methotrexate	80	FALSE	0.0099079846551277
NT5038	Streptococcus salivarius	MGAM	0	TRUE	1
NT5038	Streptococcus salivarius	Niclosamide	20	FALSE	0.005320955258109335
NT5038	Streptococcus salivarius	Niclosamide	80	FALSE	0.02772837959361015
NT5038	Streptococcus salivarius	Niclosamide	160	FALSE	0.15792966157929678
NT5038	Streptococcus salivarius	Nifurtimox	2.5	FALSE	1.0050717766654171
NT5038	Streptococcus salivarius	Nifurtimox	20	FALSE	0.9601275166077019
NT5038	Streptococcus salivarius	Nifurtimox	35	FALSE	0.8617483575997074
NT5038	Streptococcus salivarius	Olanzapine	5	FALSE	0.9956730466446433
NT5038	Streptococcus salivarius	Olanzapine	20	FALSE	1.03055888136876
NT5038	Streptococcus salivarius	Olanzapine	80	FALSE	1.0310194978814742
NT5038	Streptococcus salivarius	Omeprazole	5	FALSE	0.9944590088828934
NT5038	Streptococcus salivarius	Omeprazole	20	FALSE	1.0302874743326491
NT5038	Streptococcus salivarius	Omeprazole	80	FALSE	0.949408177571543
NT5038	Streptococcus salivarius	Oxolinic acid	0.5	FALSE	1.0287994095039323
NT5038	Streptococcus salivarius	Oxolinic acid	2.5	FALSE	1.032133676092545
NT5038	Streptococcus salivarius	Oxolinic acid	20	FALSE	0.9865496603313495
NT5038	Streptococcus salivarius	Sertindole	5	FALSE	0.9625
NT5038	Streptococcus salivarius	Sertindole	20	FALSE	0.9652996845425869
NT5038	Streptococcus salivarius	Sertindole	80	FALSE	0.8907148726376334
NT5038	Streptococcus salivarius	Simvastatin	5	FALSE	0.9888641425389755
NT5038	Streptococcus salivarius	Simvastatin	20	FALSE	0.737789203084833
NT5038	Streptococcus salivarius	Simvastatin	80	FALSE	0.025140841362607226
NT5038	Streptococcus salivarius	Tamoxifen	20	FALSE	0.06940874035989723
NT5038	Streptococcus salivarius	Tamoxifen	80	FALSE	0.01056338028169015
NT5038	Streptococcus salivarius	Tamoxifen	320	FALSE	0.11808809746954056
NT5046	Ruminococcus gnavus	Acarbose	5	FALSE	0.9879243922408286
NT5046	Ruminococcus gnavus	Acarbose	20	FALSE	1.0287895476308706
NT5046	Ruminococcus gnavus	Acarbose	80	FALSE	1.087412117917117
NT5046	Ruminococcus gnavus	Amlodipine	20	FALSE	0.9439370877727045
NT5046	Ruminococcus gnavus	Amlodipine	80	FALSE	0.6233766233766234
NT5046	Ruminococcus gnavus	Amlodipine	160	FALSE	0.4535063330244053
NT5046	Ruminococcus gnavus	Aprepitant	5	FALSE	0.9682819258940244
NT5046	Ruminococcus gnavus	Aprepitant	20	FALSE	0.8708680369247588
NT5046	Ruminococcus gnavus	Aprepitant	30	FALSE	0.5927051671732523
NT5046	Ruminococcus gnavus	Aripiprazole	5	FALSE	0.8490345499464117
NT5046	Ruminococcus gnavus	Aripiprazole	20	FALSE	0.8744356491088636
NT5046	Ruminococcus gnavus	Aripiprazole	80	FALSE	0.4958471760797344
NT5046	Ruminococcus gnavus	Azithromycin	2.5	FALSE	0.021724777083231506
NT5046	Ruminococcus gnavus	Azithromycin	20	FALSE	0.016905628446374048
NT5046	Ruminococcus gnavus	Azithromycin	50	FALSE	0.00913621262458472
NT5046	Ruminococcus gnavus	beta-estradiol 17-valerate	5	FALSE	0.9686540079029852
NT5046	Ruminococcus gnavus	beta-estradiol 17-valerate	20	FALSE	0.766945265279026
NT5046	Ruminococcus gnavus	beta-estradiol 17-valerate	80	FALSE	0.024122375217362914
NT5046	Ruminococcus gnavus	Chlorpromazine	5	FALSE	0.7689961486154984
NT5046	Ruminococcus gnavus	Chlorpromazine	20	FALSE	0.08645884072089627
NT5046	Ruminococcus gnavus	Chlorpromazine	80	FALSE	0.00350723366944323
NT5046	Ruminococcus gnavus	Ciprofloxacin	20	FALSE	0.45559386803941315
NT5046	Ruminococcus gnavus	Ciprofloxacin	80	FALSE	0.029289859077093153
NT5046	Ruminococcus gnavus	Ciprofloxacin	320	FALSE	0.00238189757840406
NT5046	Ruminococcus gnavus	Clomiphene	5	FALSE	0.9242186059743283
NT5046	Ruminococcus gnavus	Clomiphene	20	FALSE	0.73777286543244
NT5046	Ruminococcus gnavus	Clomiphene	80	FALSE	0.01404741000877961
NT5046	Ruminococcus gnavus	Diacerein	20	FALSE	0.9132610960690435
NT5046	Ruminococcus gnavus	Diacerein	80	FALSE	0.6084553744128214
NT5046	Ruminococcus gnavus	Diacerein	320	FALSE	0.03214692800998082
NT5046	Ruminococcus gnavus	Dienestrol	5	FALSE	0.07632937703866322
NT5046	Ruminococcus gnavus	Dienestrol	20	FALSE	0.023332961854179643
NT5046	Ruminococcus gnavus	Dienestrol	80	FALSE	0.016855484940591334
NT5046	Ruminococcus gnavus	DMSO	0	TRUE	1
NT5046	Ruminococcus gnavus	Doxycycline	0.5	FALSE	0.4389359129383314
NT5046	Ruminococcus gnavus	Doxycycline	2.5	FALSE	0.01956697384137708
NT5046	Ruminococcus gnavus	Doxycycline	20	FALSE	0.00790166812993832
NT5046	Ruminococcus gnavus	Ebselen	1.25	FALSE	0.9811977752791652
NT5046	Ruminococcus gnavus	Ebselen	5	FALSE	0.798288653572268
NT5046	Ruminococcus gnavus	Ebselen	20	FALSE	0.4085886489201407
NT5046	Ruminococcus gnavus	Entacapone	5	FALSE	0.9600000000000002
NT5046	Ruminococcus gnavus	Entacapone	20	FALSE	0.7704615384615384
NT5046	Ruminococcus gnavus	Entacapone	80	FALSE	0.03784860557768924
NT5046	Ruminococcus gnavus	Felodipine	5	FALSE	0.998537982430582
NT5046	Ruminococcus gnavus	Felodipine	20	FALSE	0.9806102609741488
NT5046	Ruminococcus gnavus	Felodipine	80	FALSE	0.3867403314917127
NT5046	Ruminococcus gnavus	Ketoconazole	5	FALSE	1.0395453081019252
NT5046	Ruminococcus gnavus	Ketoconazole	20	FALSE	0.994913279972643
NT5046	Ruminococcus gnavus	Ketoconazole	80	FALSE	0.8209450124343742
NT5046	Ruminococcus gnavus	Lansoprazole	5	FALSE	0.9920444101428829
NT5046	Ruminococcus gnavus	Lansoprazole	20	FALSE	1.0244053135619402
NT5046	Ruminococcus gnavus	Lansoprazole	80	FALSE	1.0297935850358306
NT5046	Ruminococcus gnavus	Loratadine	5	FALSE	1.0433491319218462
NT5046	Ruminococcus gnavus	Loratadine	20	FALSE	1.0057431751500845
NT5046	Ruminococcus gnavus	Loratadine	80	FALSE	0.9030118817352863
NT5046	Ruminococcus gnavus	Loxapine	5	FALSE	1.0461757454063363
NT5046	Ruminococcus gnavus	Loxapine	20	FALSE	0.9980002288418308
NT5046	Ruminococcus gnavus	Loxapine	80	FALSE	0.8914064658745513
NT5046	Ruminococcus gnavus	Mecillinam	0.5	FALSE	0.9916991703618692
NT5046	Ruminococcus gnavus	Mecillinam	2.5	FALSE	0.9966203818001055
NT5046	Ruminococcus gnavus	Mecillinam	20	FALSE	0.9131912264442386
NT5046	Ruminococcus gnavus	Mefloquine	5	FALSE	0.955894609062975
NT5046	Ruminococcus gnavus	Mefloquine	20	FALSE	0.7563394253203355
NT5046	Ruminococcus gnavus	Mefloquine	60	FALSE	0.41648130874650213
NT5046	Ruminococcus gnavus	Methotrexate	5	FALSE	1.0131277771949616
NT5046	Ruminococcus gnavus	Methotrexate	20	FALSE	0.6982591876208898
NT5046	Ruminococcus gnavus	Methotrexate	80	FALSE	0.20834484664271907
NT5046	Ruminococcus gnavus	MGAM	0	TRUE	1
NT5046	Ruminococcus gnavus	Niclosamide	0	TRUE	1
NT5046	Ruminococcus gnavus	Niclosamide	0.08	FALSE	0.9717514124293788
NT5046	Ruminococcus gnavus	Niclosamide	0.16	FALSE	0.9734561213434456
NT5046	Ruminococcus gnavus	Niclosamide	0.32	FALSE	0.949645948072384
NT5046	Ruminococcus gnavus	Niclosamide	0.625	FALSE	0.9291896144767898
NT5046	Ruminococcus gnavus	Niclosamide	1.25	FALSE	0.8808234019501624
NT5046	Ruminococcus gnavus	Niclosamide	2.5	FALSE	0.8025177025963809
NT5046	Ruminococcus gnavus	Niclosamide	5	FALSE	0.6800205444273242
NT5046	Ruminococcus gnavus	Niclosamide	10	FALSE	0.5644581407293272
NT5046	Ruminococcus gnavus	Niclosamide	20	FALSE	0.4396507447354905
NT5046	Ruminococcus gnavus	Niclosamide	40	FALSE	0.2793076317859952
NT5046	Ruminococcus gnavus	Niclosamide	80	FALSE	0.4944257965292379
NT5046	Ruminococcus gnavus	Niclosamide	160	FALSE	0.2758372344256393
NT5046	Ruminococcus gnavus	Nifurtimox	2.5	FALSE	0.7453186894332162
NT5046	Ruminococcus gnavus	Nifurtimox	20	FALSE	0.01471334348046677
NT5046	Ruminococcus gnavus	Nifurtimox	35	FALSE	0.016225751443807047
NT5046	Ruminococcus gnavus	Olanzapine	5	FALSE	1.0087011362458185
NT5046	Ruminococcus gnavus	Olanzapine	20	FALSE	1.0078689971131491
NT5046	Ruminococcus gnavus	Olanzapine	80	FALSE	1.0454545454545454
NT5046	Ruminococcus gnavus	Omeprazole	5	FALSE	0.9817394542510907
NT5046	Ruminococcus gnavus	Omeprazole	20	FALSE	1.0236062280261176
NT5046	Ruminococcus gnavus	Omeprazole	80	FALSE	0.955854092877324
NT5046	Ruminococcus gnavus	Oxolinic acid	0.5	FALSE	1.0302691511080173
NT5046	Ruminococcus gnavus	Oxolinic acid	2.5	FALSE	1.02433396771452
NT5046	Ruminococcus gnavus	Oxolinic acid	20	FALSE	0.9631800311113308
NT5046	Ruminococcus gnavus	Sertindole	5	FALSE	0.9113846153846152
NT5046	Ruminococcus gnavus	Sertindole	20	FALSE	0.5657370517928286
NT5046	Ruminococcus gnavus	Sertindole	80	FALSE	0.02769230769230772
NT5046	Ruminococcus gnavus	Simvastatin	5	FALSE	1.017886792030538
NT5046	Ruminococcus gnavus	Simvastatin	20	FALSE	0.9223744292237444
NT5046	Ruminococcus gnavus	Simvastatin	80	FALSE	0.06631666206134294
NT5046	Ruminococcus gnavus	Tamoxifen	20	FALSE	0.06747843734145094
NT5046	Ruminococcus gnavus	Tamoxifen	80	FALSE	0.009470512268618
NT5046	Ruminococcus gnavus	Tamoxifen	320	FALSE	0.12891609650702185
NT5048	Coprococcus comes	Acarbose	5	FALSE	1.0033080956142562
NT5048	Coprococcus comes	Acarbose	20	FALSE	1.0166136999470334
NT5048	Coprococcus comes	Acarbose	80	FALSE	1.025731321015399
NT5048	Coprococcus comes	Amlodipine	20	FALSE	0.80724925864407715
NT5048	Coprococcus comes	Amlodipine	80	FALSE	0.012672453817000506
NT5048	Coprococcus comes	Amlodipine	160	FALSE	0.02801519468186134
NT5048	Coprococcus comes	Aprepitant	5	FALSE	0.9355558801534841
NT5048	Coprococcus comes	Aprepitant	20	FALSE	0.5842192298606188
NT5048	Coprococcus comes	Aprepitant	30	FALSE	0.021655162103548932
NT5048	Coprococcus comes	Aripiprazole	5	FALSE	0.8943245376607816
NT5048	Coprococcus comes	Aripiprazole	20	FALSE	0.8015591778880224
NT5048	Coprococcus comes	Aripiprazole	80	FALSE	0.40880203368287255
NT5048	Coprococcus comes	Azithromycin	2.5	FALSE	0.016398622340056894
NT5048	Coprococcus comes	Azithromycin	20	FALSE	0.022103455596512354
NT5048	Coprococcus comes	Azithromycin	50	FALSE	0.00773267053300194
NT5048	Coprococcus comes	beta-estradiol 17-valerate	5	FALSE	0.9049949312577614
NT5048	Coprococcus comes	beta-estradiol 17-valerate	20	FALSE	0.0985852234448686
NT5048	Coprococcus comes	beta-estradiol 17-valerate	80	FALSE	0.04167943539153959
NT5048	Coprococcus comes	Chlorpromazine	5	FALSE	0.7611622962437985
NT5048	Coprococcus comes	Chlorpromazine	20	FALSE	0.04286749952569218
NT5048	Coprococcus comes	Chlorpromazine	80	FALSE	0.00493479027141347
NT5048	Coprococcus comes	Ciprofloxacin	20	FALSE	0.14396455061826852
NT5048	Coprococcus comes	Ciprofloxacin	80	FALSE	0.01376469709803044
NT5048	Coprococcus comes	Ciprofloxacin	320	FALSE	0.01355514479359212
NT5048	Coprococcus comes	Clomiphene	5	FALSE	0.9463877470253508
NT5048	Coprococcus comes	Clomiphene	20	FALSE	0.7481120587341111
NT5048	Coprococcus comes	Clomiphene	80	FALSE	0.01169590643274854
NT5048	Coprococcus comes	Diacerein	20	FALSE	0.01346562721474132
NT5048	Coprococcus comes	Diacerein	80	FALSE	0.016619183285849957
NT5048	Coprococcus comes	Diacerein	320	FALSE	0.021654712385002085
NT5048	Coprococcus comes	Dienestrol	5	FALSE	0.040693095300603874
NT5048	Coprococcus comes	Dienestrol	20	FALSE	0.038401077924994344
NT5048	Coprococcus comes	Dienestrol	80	FALSE	0.01860115858169606
NT5048	Coprococcus comes	DMSO	0	TRUE	1
NT5048	Coprococcus comes	Doxycycline	0.5	FALSE	0.23483649519368982
NT5048	Coprococcus comes	Doxycycline	2.5	FALSE	0.017351942943891148
NT5048	Coprococcus comes	Doxycycline	20	FALSE	0.01113516857407981
NT5048	Coprococcus comes	Ebselen	1.25	FALSE	0.9827545476021733
NT5048	Coprococcus comes	Ebselen	5	FALSE	0.5915426411528465
NT5048	Coprococcus comes	Ebselen	20	FALSE	0.4104938271604938
NT5048	Coprococcus comes	Entacapone	5	FALSE	0.8654414449892998
NT5048	Coprococcus comes	Entacapone	20	FALSE	0.5509518806276859
NT5048	Coprococcus comes	Entacapone	80	FALSE	0.027941135510106824
NT5048	Coprococcus comes	Felodipine	5	FALSE	0.9559193085906984
NT5048	Coprococcus comes	Felodipine	20	FALSE	0.4887786439877154
NT5048	Coprococcus comes	Felodipine	80	FALSE	0.03318579682828502
NT5048	Coprococcus comes	Ketoconazole	5	FALSE	1.0379264487129458
NT5048	Coprococcus comes	Ketoconazole	20	FALSE	0.9009828009828011
NT5048	Coprococcus comes	Ketoconazole	80	FALSE	0.019761958230406468
NT5048	Coprococcus comes	Lansoprazole	5	FALSE	0.9609250400207846
NT5048	Coprococcus comes	Lansoprazole	20	FALSE	0.9586245071710189
NT5048	Coprococcus comes	Lansoprazole	80	FALSE	0.8648527936318635
NT5048	Coprococcus comes	Loratadine	5	FALSE	0.994993966685972
NT5048	Coprococcus comes	Loratadine	20	FALSE	0.9209027048174336
NT5048	Coprococcus comes	Loratadine	80	FALSE	0.8105294370214414
NT5048	Coprococcus comes	Loxapine	5	FALSE	1.0275662903649254
NT5048	Coprococcus comes	Loxapine	20	FALSE	0.9463000330752502
NT5048	Coprococcus comes	Loxapine	80	FALSE	0.8651822943536396
NT5048	Coprococcus comes	Mecillinam	0.5	FALSE	0.9831453058697142
NT5048	Coprococcus comes	Mecillinam	2.5	FALSE	0.9895076040348663
NT5048	Coprococcus comes	Mecillinam	20	FALSE	0.7963698933606861
NT5048	Coprococcus comes	Mefloquine	5	FALSE	0.9436258668561381
NT5048	Coprococcus comes	Mefloquine	20	FALSE	0.5112213560122842
NT5048	Coprococcus comes	Mefloquine	60	FALSE	0.24451594072074645
NT5048	Coprococcus comes	Methotrexate	5	FALSE	1.0227092685503036
NT5048	Coprococcus comes	Methotrexate	20	FALSE	0.9687850887042444
NT5048	Coprococcus comes	Methotrexate	80	FALSE	0.2594966761633428
NT5048	Coprococcus comes	MGAM	0	TRUE	1
NT5048	Coprococcus comes	Niclosamide	0	TRUE	1
NT5048	Coprococcus comes	Niclosamide	0.08	FALSE	0.9522935779816512
NT5048	Coprococcus comes	Niclosamide	0.16	FALSE	0.9395973154362418
NT5048	Coprococcus comes	Niclosamide	0.32	FALSE	0.9308035714285716
NT5048	Coprococcus comes	Niclosamide	0.625	FALSE	0.8924107142857144
NT5048	Coprococcus comes	Niclosamide	1.25	FALSE	0.83125
NT5048	Coprococcus comes	Niclosamide	2.5	FALSE	0.7688073394495413
NT5048	Coprococcus comes	Niclosamide	5	FALSE	0.6866071428571429
NT5048	Coprococcus comes	Niclosamide	10	FALSE	0.571559633027523
NT5048	Coprococcus comes	Niclosamide	20	FALSE	0.4397321428571427
NT5048	Coprococcus comes	Niclosamide	40	FALSE	0.2871559633027522
NT5048	Coprococcus comes	Niclosamide	80	FALSE	0.38715472715023574
NT5048	Coprococcus comes	Niclosamide	160	FALSE	0.1382728932950691
NT5048	Coprococcus comes	Nifurtimox	2.5	FALSE	0.5364715467230718
NT5048	Coprococcus comes	Nifurtimox	20	FALSE	0.011575714623198681
NT5048	Coprococcus comes	Nifurtimox	35	FALSE	0.012672453817000575
NT5048	Coprococcus comes	Olanzapine	5	FALSE	0.9807195672253978
NT5048	Coprococcus comes	Olanzapine	20	FALSE	1.0209534709534709
NT5048	Coprococcus comes	Olanzapine	80	FALSE	0.9849874349874352
NT5048	Coprococcus comes	Omeprazole	5	FALSE	0.9678156146179401
NT5048	Coprococcus comes	Omeprazole	20	FALSE	0.9945480357856538
NT5048	Coprococcus comes	Omeprazole	80	FALSE	0.9359031407276038
NT5048	Coprococcus comes	Oxolinic acid	0.5	FALSE	1.0121468180617903
NT5048	Coprococcus comes	Oxolinic acid	2.5	FALSE	1.0133409264202307
NT5048	Coprococcus comes	Oxolinic acid	20	FALSE	0.9743886181493788
NT5048	Coprococcus comes	Sertindole	5	FALSE	0.920798471791745
NT5048	Coprococcus comes	Sertindole	20	FALSE	0.41452058965070626
NT5048	Coprococcus comes	Sertindole	80	FALSE	0.026785714285714305
NT5048	Coprococcus comes	Simvastatin	5	FALSE	1.0007319398284178
NT5048	Coprococcus comes	Simvastatin	20	FALSE	0.7011575714623197
NT5048	Coprococcus comes	Simvastatin	80	FALSE	0.023225432320424465
NT5048	Coprococcus comes	Tamoxifen	20	FALSE	0.07043205329464194
NT5048	Coprococcus comes	Tamoxifen	80	FALSE	0.00874537504204508
NT5048	Coprococcus comes	Tamoxifen	320	FALSE	0.06896551724137935
NT5071	Parabacteroides merdae	Acarbose	5	FALSE	0.9840841406303683
NT5071	Parabacteroides merdae	Acarbose	20	FALSE	0.9980906198808599
NT5071	Parabacteroides merdae	Acarbose	80	FALSE	1.0230864055550473
NT5071	Parabacteroides merdae	Amlodipine	20	FALSE	0.9443130242633292
NT5071	Parabacteroides merdae	Amlodipine	80	FALSE	0.3113493960338479
NT5071	Parabacteroides merdae	Amlodipine	160	FALSE	0.017803814833889955
NT5071	Parabacteroides merdae	Aprepitant	5	FALSE	0.9652969810965824
NT5071	Parabacteroides merdae	Aprepitant	20	FALSE	0.737660628602562
NT5071	Parabacteroides merdae	Aprepitant	30	FALSE	0.01802554283027324
NT5071	Parabacteroides merdae	Aripiprazole	5	FALSE	0.9573578382131853
NT5071	Parabacteroides merdae	Aripiprazole	20	FALSE	0.7918891431477243
NT5071	Parabacteroides merdae	Aripiprazole	80	FALSE	0.01413175362215402
NT5071	Parabacteroides merdae	Azithromycin	2.5	FALSE	0.10707254689039727
NT5071	Parabacteroides merdae	Azithromycin	20	FALSE	0.00770778454119186
NT5071	Parabacteroides merdae	Azithromycin	50	FALSE	0.00565446626423168
NT5071	Parabacteroides merdae	beta-estradiol 17-valerate	5	FALSE	0.9365624205441139
NT5071	Parabacteroides merdae	beta-estradiol 17-valerate	20	FALSE	0.08742953583717472
NT5071	Parabacteroides merdae	beta-estradiol 17-valerate	80	FALSE	0.012239697493977734
NT5071	Parabacteroides merdae	Chlorpromazine	5	FALSE	0.49129163488431227
NT5071	Parabacteroides merdae	Chlorpromazine	20	FALSE	0.019847725645864463
NT5071	Parabacteroides merdae	Chlorpromazine	80	FALSE	0.00271452269642588
NT5071	Parabacteroides merdae	Ciprofloxacin	20	FALSE	0.035040926636881534
NT5071	Parabacteroides merdae	Ciprofloxacin	80	FALSE	0.01190163072067327
NT5071	Parabacteroides merdae	Ciprofloxacin	320	FALSE	0.00829437490574572
NT5071	Parabacteroides merdae	Clomiphene	5	FALSE	0.9519682962638862
NT5071	Parabacteroides merdae	Clomiphene	20	FALSE	0.7376712341148766
NT5071	Parabacteroides merdae	Clomiphene	80	FALSE	0.00376449329920186
NT5071	Parabacteroides merdae	Diacerein	20	FALSE	0.23794019799483498
NT5071	Parabacteroides merdae	Diacerein	80	FALSE	0.07409097082858694
NT5071	Parabacteroides merdae	Diacerein	320	FALSE	0.024393867131609626
NT5071	Parabacteroides merdae	Dienestrol	5	FALSE	0.7424559027536313
NT5071	Parabacteroides merdae	Dienestrol	20	FALSE	0.04416673059805579
NT5071	Parabacteroides merdae	Dienestrol	80	FALSE	0.0070184597231171455
NT5071	Parabacteroides merdae	DMSO	0	TRUE	1
NT5071	Parabacteroides merdae	Doxycycline	0.5	FALSE	0.7788069010507125
NT5071	Parabacteroides merdae	Doxycycline	2.5	FALSE	0.07896810741638254
NT5071	Parabacteroides merdae	Doxycycline	20	FALSE	0.00632434874265924
NT5071	Parabacteroides merdae	Ebselen	1.25	FALSE	0.9893170545593285
NT5071	Parabacteroides merdae	Ebselen	5	FALSE	0.87545938468364
NT5071	Parabacteroides merdae	Ebselen	20	FALSE	0.8491126998266809
NT5071	Parabacteroides merdae	Entacapone	5	FALSE	0.936323970548132
NT5071	Parabacteroides merdae	Entacapone	20	FALSE	0.8901008999181893
NT5071	Parabacteroides merdae	Entacapone	80	FALSE	0.5072266157622035
NT5071	Parabacteroides merdae	Felodipine	5	FALSE	0.9457333063974209
NT5071	Parabacteroides merdae	Felodipine	20	FALSE	0.5981648988091365
NT5071	Parabacteroides merdae	Felodipine	80	FALSE	0.009143680084236806
NT5071	Parabacteroides merdae	Ketoconazole	5	FALSE	0.997796812613899
NT5071	Parabacteroides merdae	Ketoconazole	20	FALSE	0.8363970640110405
NT5071	Parabacteroides merdae	Ketoconazole	80	FALSE	0.09537227646658693
NT5071	Parabacteroides merdae	Lansoprazole	5	FALSE	0.9460049086446688
NT5071	Parabacteroides merdae	Lansoprazole	20	FALSE	0.8880556313062449
NT5071	Parabacteroides merdae	Lansoprazole	80	FALSE	0.6928492991408824
NT5071	Parabacteroides merdae	Loratadine	5	FALSE	0.9357104267963264
NT5071	Parabacteroides merdae	Loratadine	20	FALSE	0.6932097082083447
NT5071	Parabacteroides merdae	Loratadine	80	FALSE	0.29209999354046895
NT5071	Parabacteroides merdae	Loxapine	5	FALSE	0.8734387392597747
NT5071	Parabacteroides merdae	Loxapine	20	FALSE	0.24987287058225277
NT5071	Parabacteroides merdae	Loxapine	80	FALSE	0.006794442941222585
NT5071	Parabacteroides merdae	Mecillinam	0.5	FALSE	1.0053959775440129
NT5071	Parabacteroides merdae	Mecillinam	2.5	FALSE	1.0046591438368992
NT5071	Parabacteroides merdae	Mecillinam	20	FALSE	0.9973469707281981
NT5071	Parabacteroides merdae	Mefloquine	5	FALSE	1.0618421619324174
NT5071	Parabacteroides merdae	Mefloquine	20	FALSE	0.7851512840071193
NT5071	Parabacteroides merdae	Mefloquine	60	FALSE	0.2300884955752212
NT5071	Parabacteroides merdae	Methotrexate	5	FALSE	1.0055594920150432
NT5071	Parabacteroides merdae	Methotrexate	20	FALSE	1.0138363899190188
NT5071	Parabacteroides merdae	Methotrexate	80	FALSE	1.018332002973491
NT5071	Parabacteroides merdae	MGAM	0	TRUE	1
NT5071	Parabacteroides merdae	Niclosamide	0	TRUE	1
